Descrição de informações da simulação do page rank por iteração

Iteração 1
IDs presentes na iteraçao anterior e que foram removidos na simulação da iteração atual
DECISION ID | RELATOR | VIRTUAL

RANK | DECISION ID | RELATOR | VIRTUAL | PAGE RANK
 82   | ED AGR AI 473669       | GILMAR MENDES | N | 0.000028
 83   | AGR AI 597098          | GILMAR MENDES | N | 0.000028
 84   | AGR AI 738909          | GILMAR MENDES | N | 0.000028
 85   | HC 82475               | GILMAR MENDES | N | 0.000028
 86   | HC 105743              | GILMAR MENDES | N | 0.000028
 87   | ED ED AGR AI 416939    | GILMAR MENDES | S | 0.000028
 88   | AGR ARE 844892         | GILMAR MENDES | N | 0.000028
 89   | AGR RE 746356          | GILMAR MENDES | N | 0.000028
 90   | SEGUNDOS ED AI 739164  | GILMAR MENDES | N | 0.000028
 91   | AGR RE 285387          | GILMAR MENDES | S | 0.000028
 92   | AGR ARE 738474         | GILMAR MENDES | N | 0.000028
 93   | AGR RE 648681          | GILMAR MENDES | N | 0.000028
 94   | RMS 23552              | GILMAR MENDES | N | 0.000028
 95   | ADI 4180               | GILMAR MENDES | N | 0.000028
 96   | AGR AI 623655          | GILMAR MENDES | N | 0.000028
 97   | AGR AGR ARE 755495     | GILMAR MENDES | N | 0.000028
 98   | HC 99452               | GILMAR MENDES | N | 0.000028
 99   | ED ARE 699634          | GILMAR MENDES | N | 0.000028
 100  | AGR AI 849972          | GILMAR MENDES | N | 0.000028


Iteração 4
IDs presentes na iteraçao anterior e que foram removidos na simulação da iteração atual
DECISION ID | RELATOR | VIRTUAL
 RE 638115            | GILMAR MENDES | N
 RCL 1831             | GILMAR MENDES | N
 RE 556664            | GILMAR MENDES | N
 HC 82297             | GILMAR MENDES | N
 ED RE 475370         | GILMAR MENDES | N
 AGR AI 430985        | GILMAR MENDES | N
 ED AGR RE 444601     | GILMAR MENDES | N
 HC 83872             | GILMAR MENDES | N
 HC 127488            | GILMAR MENDES | N
 ADI 2063             | GILMAR MENDES | N
 ED AGR AGR AI 853473 | GILMAR MENDES | N
 RE 491959            | GILMAR MENDES | N
 AGR RE 746356        | GILMAR MENDES | N
 AGR AGR ARE 755495   | GILMAR MENDES | N

RANK | DECISION ID | RELATOR | VIRTUAL | PAGE RANK
 1    | ADI 2724               | GILMAR MENDES | N | 0.411547
 2    | ADI 1571               | GILMAR MENDES | N | 0.411547
 3    | HC 110892              | GILMAR MENDES | N | 0.000084
 4    | MI 708                 | GILMAR MENDES | N | 0.000084
 5    | HC 104410              | GILMAR MENDES | N | 0.000084
 6    | RE 633703              | GILMAR MENDES | N | 0.000084
 7    | RCL 4374               | GILMAR MENDES | N | 0.000056
 8    | ADI 874                | GILMAR MENDES | N | 0.000056
 9    | RE 560626              | GILMAR MENDES | N | 0.000056
 10   | RE 637485              | GILMAR MENDES | N | 0.000056
 11   | ADI 1957               | GILMAR MENDES | N | 0.000056
 12   | RMS 23586              | GILMAR MENDES | N | 0.000056
 13   | HC 82336               | GILMAR MENDES | N | 0.000056
 14   | RE 372503              | GILMAR MENDES | N | 0.000056
 15   | RHC 117988             | GILMAR MENDES | N | 0.000056
 16   | RE 543389              | GILMAR MENDES | N | 0.000056
 17   | AGR RE 453105          | GILMAR MENDES | N | 0.000028
 18   | AGR RE 467929          | GILMAR MENDES | N | 0.000028
 19   | HC 106448              | GILMAR MENDES | N | 0.000028
 20   | AGR RE 283832          | GILMAR MENDES | N | 0.000028
 21   | AGR AI 756974          | GILMAR MENDES | N | 0.000028
 22   | AGR AI 382354          | GILMAR MENDES | S | 0.000028
 23   | AGR RE 475718          | GILMAR MENDES | N | 0.000028
 24   | AGR RE 311761          | GILMAR MENDES | N | 0.000028
 25   | AGR RE 353294          | GILMAR MENDES | N | 0.000028
 26   | RHC 117697             | GILMAR MENDES | N | 0.000028
 27   | AGR AI 638807          | GILMAR MENDES | N | 0.000028
 28   | HC 131442              | GILMAR MENDES | N | 0.000028
 29   | AGR AI 419840          | GILMAR MENDES | S | 0.000028
 30   | AGR AI 400287          | GILMAR MENDES | N | 0.000028
 31   | ED ARE 766359          | GILMAR MENDES | N | 0.000028
 32   | AGR ARE 794670         | GILMAR MENDES | N | 0.000028
 33   | AGR AI 461842          | GILMAR MENDES | S | 0.000028
 34   | ED AGR AI 416939       | GILMAR MENDES | S | 0.000028
 35   | RCL 11305              | GILMAR MENDES | N | 0.000028
 36   | AGR RE 357045          | GILMAR MENDES | S | 0.000028
 37   | AGR AI 840377          | GILMAR MENDES | N | 0.000028
 38   | ED RCL 12316           | GILMAR MENDES | N | 0.000028
 39   | ADI 3739               | GILMAR MENDES | N | 0.000028
 40   | AGR ARE 676662         | GILMAR MENDES | N | 0.000028
 41   | ED AGR AI 481358       | GILMAR MENDES | S | 0.000028
 42   | ED AGR AI 428726       | GILMAR MENDES | N | 0.000028
 43   | AGR AI 828074          | GILMAR MENDES | N | 0.000028
 44   | ED RCL 11362           | GILMAR MENDES | N | 0.000028
 45   | AGR ARE 674801         | GILMAR MENDES | N | 0.000028
 46   | ED AGR AI 406993       | GILMAR MENDES | N | 0.000028
 47   | RHC 97672              | GILMAR MENDES | N | 0.000028
 48   | ED ARE 795684          | GILMAR MENDES | N | 0.000028
 49   | RE 592619              | GILMAR MENDES | N | 0.000028
 50   | ED AGR AI 335086       | GILMAR MENDES | N | 0.000028
 51   | ED AGR RE 286690       | GILMAR MENDES | S | 0.000028
 52   | MC ADI 2796            | GILMAR MENDES | N | 0.000028
 53   | MC ADPF 33             | GILMAR MENDES | N | 0.000028
 54   | AGR AI 497927          | GILMAR MENDES | N | 0.000028
 55   | HC 106447              | GILMAR MENDES | N | 0.000028
 56   | AGR AI 512332          | GILMAR MENDES | N | 0.000028
 57   | HC 95985               | GILMAR MENDES | N | 0.000028
 58   | SEGUNDOS ED ARE 859251 | GILMAR MENDES | N | 0.000028
 59   | AGR ARE 842135         | GILMAR MENDES | N | 0.000028
 60   | ED AGR RE 364067       | GILMAR MENDES | S | 0.000028
 61   | AGR ARE 777686         | GILMAR MENDES | N | 0.000028
 62   | ED RE 549891           | GILMAR MENDES | N | 0.000028
 63   | MC ADI 2866            | GILMAR MENDES | N | 0.000028
 64   | AGR ARE 730488         | GILMAR MENDES | N | 0.000028
 65   | AGR AI 462570          | GILMAR MENDES | N | 0.000028
 66   | HC 104166              | GILMAR MENDES | N | 0.000028
 67   | ED AGR RE 392127       | GILMAR MENDES | S | 0.000028
 68   | SEGUNDO AGR ARE 769582 | GILMAR MENDES | N | 0.000028
 69   | ED EXT 1461            | GILMAR MENDES | N | 0.000028
 70   | ED RE 512611           | GILMAR MENDES | N | 0.000028
 71   | AGR RE 367993          | GILMAR MENDES | S | 0.000028
 72   | ED ARE 811617          | GILMAR MENDES | N | 0.000028
 73   | AGR AI 538406          | GILMAR MENDES | N | 0.000028
 74   | AGR AI 397644          | GILMAR MENDES | S | 0.000028
 75   | AGR ARE 734901         | GILMAR MENDES | N | 0.000028
 76   | AGR ARE 856945         | GILMAR MENDES | N | 0.000028
 77   | AGR AI 479760          | GILMAR MENDES | S | 0.000028
 78   | HC 123172              | GILMAR MENDES | N | 0.000028
 79   | ED AGR AI 473669       | GILMAR MENDES | N | 0.000028
 80   | AGR AI 597098          | GILMAR MENDES | N | 0.000028
 81   | AGR AI 738909          | GILMAR MENDES | N | 0.000028
 82   | ED ARE 893871          | GILMAR MENDES | N | 0.000028
 83   | HC 82475               | GILMAR MENDES | N | 0.000028
 84   | HC 96986               | GILMAR MENDES | N | 0.000028
 85   | HC 105743              | GILMAR MENDES | N | 0.000028
 86   | AGR AI 547430          | GILMAR MENDES | S | 0.000028
 87   | ED ED AGR AI 416939    | GILMAR MENDES | S | 0.000028
 88   | AGR ARE 844892         | GILMAR MENDES | N | 0.000028
 89   | SEGUNDOS ED AI 739164  | GILMAR MENDES | N | 0.000028
 90   | AGR ARE 738474         | GILMAR MENDES | N | 0.000028
 91   | AGR RE 648681          | GILMAR MENDES | N | 0.000028
 92   | RMS 23552              | GILMAR MENDES | N | 0.000028
 93   | ADI 4180               | GILMAR MENDES | N | 0.000028
 94   | AGR AI 623655          | GILMAR MENDES | N | 0.000028
 95   | ED AGR AI 413606       | GILMAR MENDES | N | 0.000028
 96   | HC 99452               | GILMAR MENDES | N | 0.000028
 97   | ED ARE 699634          | GILMAR MENDES | N | 0.000028
 98   | AGR AI 849972          | GILMAR MENDES | N | 0.000028
 99   | AGR AI 374516          | GILMAR MENDES | N | 0.000028
 100  | AGR AI 466470          | GILMAR MENDES | N | 0.000028


